FeatureResult,Distraction,Attention,BodySpeed,EyesOffScreen,PressesCount,EYEScan,EYEDwell,SingleFastPresses,EEGAB,Targets
0.017776647,0.848107713,0.862269177,1,0,0,0.357606971,0.022928061,1,0.565720309,correct
0.353438338,0.101204651,0.382765312,0.119329951,0,0,1,0.140530792,0,0.167325704,correct
0.662157207,0.200324127,0.727820442,0.23620128,0,0,0.282862868,0.036075599,1,0.320268216,correct
-0.121510488,0.538620431,0.441821161,0.635084934,0,0,1,0.120473156,0,0.389169063,correct
-0.493467287,0.676806772,0.283694422,0.412453244,0.385566585,0,0.281769445,0.053341791,0,0.634233638,correct
-0.978437681,1,0.220544207,0.348244138,0.975965419,0,0.452987899,0.036892837,0,0.263688526,correct
-0.735379529,1,0.414172364,0.921023068,0.347009927,0,1,0.090719269,0,0.32445081,mistake
-0.071970767,0.26299107,0.205656778,0.310091591,0,0,0.323826847,0.064632961,0,0.314241156,correct
-0.869526499,1,0.307306455,0.207170554,0,1,0.18996571,0.067236669,0,0.266404315,mistake
0.136057079,0.563949967,0.672337532,0.173899093,0.491051783,0,0.23505896,0.017575652,0.807447649,0.603820195,correct
0.110040443,0.13067359,0.218335443,0.154076643,0,0,0.348676505,0.039680543,0,0.357665171,correct
0.592041166,0.149010299,0.620649858,0.175697375,0,0,0.143694909,0.039410584,0.901865996,0.328257122,correct
-0.110978385,0.848107713,0.759698663,1,0,0,0.165051738,0.032264823,1,0.39846942,correct
0.585754861,0.365859375,0.832491055,0.431383148,0,0,0.199513259,0.012449541,1,0.632544789,correct
0.633596565,0.22960136,0.734345323,0.270721934,0,0,0.236845796,0.038531361,1,0.233779945,correct
0.809371976,0.121391537,0.861392744,0.143132217,0,0,0.150835235,0.025792486,1,0.766632968,correct
-0.159366924,0.420951439,0.29399448,0.496341954,0,0,0.236173157,0.031150059,0,0.737215542,correct
0.668864708,0.420951439,0.953791171,0.496341954,0,0,0.295759341,0.032088387,1,1,correct
-1,1,0.203366951,0.496341954,1,0,0.357929926,0.031551364,0,0.305395648,correct
-0.397761701,0.420951439,0.104081322,0.496341954,0,0,0.220145357,0.035179213,0,0.100307012,correct
0.18389919,0,0.18389919,0,0,0,0.354356191,0.032239758,0,0.223400321,mistake
0.423803779,0,0.423803779,0,0,0,0.085069421,0.036892033,0.55265211,0.376816726,correct
0.664951442,0,0.664951442,0,0,0,0.287966159,0.021294674,0.546197874,1,mistake
-0.372491392,1,0.627508608,0,0.085316569,0,0.197384953,0.014056968,0.53012408,1,correct
0.633763288,0,0.633763288,0,0,0,0.788446303,0.313755679,0,1,correct
0.382854051,0,0.382854051,0,0,0,0.176023287,0.037598534,0.539438223,0.171011493,correct
0.258198571,0,0.258198571,0,0,0,0.343644899,0.027107097,0,0.485696395,correct
0.398605618,0,0.398605618,0,0,0,0.252985432,0.024458246,0.540480281,0.157727635,correct
0.354965898,0,0.354965898,0,0,0,0.155089826,0.022337185,0,1,correct
-0.621732831,1,0.378267169,0,0.11091154,0,0.288586749,0.020695574,0.427616384,0.24365266,correct
0.409425778,0,0.409425778,0,0,0,0.132634909,0.034675608,0.537416343,0.308779809,correct
0.669687372,0,0.669687372,0,0,0,1,1,0,0.221362689,mistake
0.445073615,0,0.445073615,0,0,0,0.161875336,0.047493837,0.511751658,0.42708514,correct
0.417707021,0,0.417707021,0,0,0,0.165576982,0.034984291,0.543164415,0.293564606,correct
0.417202732,0,0.417202732,0,0,0,0.187679632,0.020560879,0.543855587,0.283078318,correct
0.880261696,0,0.880261696,0,0,0,0.159360921,0.014733921,1,1,correct
0.342800608,0,0.342800608,0,0,0,0.117106703,0.019967865,0,1,correct
0.626821391,0,0.626821391,0,0,0,0.162428469,0.037392507,0.535816085,1,correct
0.381808608,0,0.381808608,0,0,0,0.534847609,0.148779155,0,0.582837903,mistake
0.814687198,0,0.814687198,0,0,0,0.147516621,0.028528341,1,0.526284243,correct
0.270176169,0,0.270176169,0,0,0,0.285006601,0.041451168,0,0.569720487,correct
0.310362749,0,0.310362749,0,0,0,0.569561867,0.036306424,0,0.42360943,mistake
-0.804931552,1,0.195068448,0,0.583744948,0,0.173871151,0.020573937,0,0.452599772,correct
-0.613235694,1,0.386764306,0,1,0,0.864658099,0.071844526,0,0.346400166,correct
0.730496245,0,0.730496245,0,0,0,0.152623826,0.014423946,1,0.456494209,correct
0.167664904,0,0.167664904,0,0,0,0.07025614,0.035189627,0,0.450701143,mistake
0.08793442,0,0.08793442,0,0,0,0.09848111,0.011783115,0,0.181415515,mistake
0.755321717,0,0.755321717,0,0,0,0.159693929,0.018545177,1,0.456783509,correct
0.762587603,0,0.762587603,0,0,0,0.095517547,0.016623856,0.965501397,0.832839957,correct
0.446516091,0,0.446516091,0,0,0,0.200000673,0.017448143,0.536179683,0.383700157,correct
0.814195532,0,0.814195532,0,0,0,0.188628093,0.018231506,1,0.594413192,correct
0.649292274,0,0.649292274,0,0,0,0.061896737,0.012960069,1,0.338054732,correct
0.612928777,0,0.612928777,0,0,0,0.088058347,0.026223268,0.995964316,0.284285035,correct
0.210506417,0,0.210506417,0,0,0,0.182052299,0.022559133,0,0.493641395,correct
0.41423297,0,0.41423297,0,0,0,0.139939149,0.02623233,0.530725311,0.336845358,correct
0.168587756,0,0.168587756,0,0,0,0.179305014,0.031580583,0,0.348322426,mistake
0.165827541,0,0.165827541,0,0,0,0.164448525,0.040846428,0,0.344757396,mistake
0.636236285,0,0.636236285,0,0,0,0.138370903,0.033214792,1,0.296370252,mistake
0.763870348,0,0.763870348,0,0,0,0.116555998,0.025261382,1,0.579260268,correct
0.409923291,0,0.409923291,0,0,0,0.151455633,0.049196733,0.520848898,0.304277881,correct
0.62583169,0,0.62583169,0,0,0,0.074983455,0.019686235,0.990050031,0.35640234,correct
0.687013828,0,0.687013828,0,0,0,0.170619001,0.039669571,1,0.176987293,correct
0.152680218,0,0.152680218,0,0,0,0.189241602,0.049077846,0,0.26812304,correct
0.713373857,0,0.713373857,0,0,0,1,1,0,0.36627139,mistake
1,0,1,0,0,0,1,1,1,0.356761346,mistake
0.557731318,0,0.557731318,0,0,0,0.395297196,0.148307615,0.528928634,0.438346737,correct
0.80371774,0,0.80371774,0,0,0,1,0.650279524,0.419180714,0.327725351,correct
0.552988756,0,0.552988756,0,0,0,1,0.650279524,0,0.183992168,mistake
0.168449709,0.069359633,0.203668797,0.07144994,0,0,0.10074178,0.023719937,0,0.506096421,correct
0.036692133,0.970744445,1,1,0,0,0.065344225,0.030653534,1,1,correct
0.664604112,0.457597577,0.987503049,0.471388304,0,0,0.036862349,0.020444878,1,1,correct
0.843611049,0.147788968,0.986631827,0.15224292,0,0,0.043169221,0.011440704,1,1,correct
0.843611049,0.034892054,0.881975452,0.035943604,0,0,0.086538028,0.039980445,1,0.60407555,correct
0.843611049,0.050386145,0.812431306,0.051904644,0,0,0.102077239,0.033884943,1,0.37932332,correct
0.843611049,0.075556937,0.784701098,0.077834015,0,0,0.04732698,0.02387894,1,0.358226919,correct
0.630761391,0.167215673,0.670137497,0.172255091,0,0,0.851345658,1,0,0.22339853,mistake
-0.355961485,0.401519123,0.117702134,0.4136198,0,0,0.109955277,0.069565908,0,0.184884356,correct
0.65158682,0.202335293,0.721861753,0.20843312,0,0,0.164418217,0.036125524,0.981920614,0.188204905,correct
0.778277722,0.067671308,0.68821159,0.069710734,0,0,0.052296406,0.022971257,1,0.092938471,correct
0.370903407,0.133521168,0.429251726,0.137545127,0,0,0.051697408,0.013237793,0.525201066,0.276583405,mistake
-0.434091708,0.614204165,0.268091995,0.176394291,0.45632029,0,0.183735007,0.060034469,0,0.586242739,mistake
-0.329236303,1,0.737491665,0.430098114,1,0,1,0.805562463,0,0.47771008,mistake
-1,1,0.202675003,0.334635925,1,0,0,0,0,0.627481356,mistake
-0.435271643,0.970744445,0.623691483,1,0,0,1,0.562379239,0,0.368568196,mistake
-0.629074765,0.69894723,0.197370195,0.5,0.220011568,0,0.06499091,0.018233338,0,0.527833434,mistake
-0.357570219,1,0.714900326,0.5,0.880046273,0,1,0.617338987,0,0.595990821,correct
-0.299480628,0.485372223,0.246588831,0.5,0,0,0.236678904,0.138620305,0,0.388139261,mistake
-0.355602885,0.485372223,0.201841153,0.5,0,0,0.067617248,0.030156607,0,0.527125903,mistake
0.267084479,0.485372223,0.698325354,0.5,0,0,0.067602293,0.021724041,1,0.072687396,correct
0.405741952,0.485372223,0.808880423,0.5,0,0,0.051827888,0.014005598,1,0.531950452,correct
0.336615101,0.548653706,0.81704534,0.5,0.065188613,0,0.065812574,0.025301746,1,0.535760302,correct
-0.007435332,0.485372223,0.479443847,0.5,0,0,0.17824321,0.119629826,0.463887315,0.314317793,correct
-0.386271427,0.485372223,0.177388358,0.5,0,0,0.07689378,0.019901163,0,0.452399015,correct
0.3559757,0.485372223,0.769200546,0.5,0,0,0.059800169,0.05296934,1,0.268673659,correct
0.410449093,0.485372223,0.812633544,0.5,0,0,0.094101322,0.01107032,1,0.410739989,correct
0.344423945,0.485372223,0.759990044,0.5,0,0,0.075506924,0.010438496,1,0.266982051,correct
-0.476672179,0.546393653,0.16633101,0.5,0.062860448,0,0.086360585,0.016937234,0,0.411662615,correct
-0.386671976,0.485372223,0.177068991,0.5,0,0,0.083125218,0.013554194,0,0.451525786,mistake
-0.438839316,0.485372223,0.135474666,0.5,0,0,0.050763833,0.028465678,0,0.340199752,mistake
0.336841502,0.485372223,0.753944372,0.5,0,0,1,1,0,0.334210087,mistake
0.196028891,0.485372223,0.641670958,0.5,0,0,0.107101006,0.013178843,0.929808075,0.118176374,correct
0.245712453,0.485372223,0.681284903,0.5,0,0,0.106722534,0.03136769,0.516543415,1,correct
0.30522706,0.485372223,0.728737388,0.5,0,0,0.075262305,0.02739911,1,0.155570088,correct
0.414687703,0.485372223,0.816013094,0.5,0,0,0.082771862,0.025962673,1,0.417640175,correct
0.366964263,0.485372223,0.777962002,0.5,0,0,0.120908487,0.020890189,1,0.26676994,correct
0.302509082,0.485372223,0.726570275,0.5,0,0,0.105497788,0.028742316,1,0.11521984,correct
-0.403258138,0.529182481,0.207654687,0.5,0.045130578,0,0.078935046,0.014684292,0,0.549279107,correct
-0.448228786,0.623907363,0.266523347,0.5,0.142710206,0,0.113319489,0.031245393,0,0.680590804,mistake
-0.225297812,0.485372223,0.305736645,0.5,0,0,0.07521652,0.029345495,0,0.841997953,correct
-0.09284907,0.485372223,0.411341338,0.5,0,0,0.091723244,0.019611043,0.511882357,0.199774638,correct
-0.225976626,0.531550603,0.35137379,0.5,0.047570069,0,0.180400282,0.042583804,0,0.864868381,correct
0.2237604,0.485372223,0.663781983,0.5,0,0,0.066097721,0.019382073,0.515703806,1,correct
-0.032543783,0.485372223,0.459424251,0.5,0,0,0.021582367,0.049511008,0.501358998,0.408665372,correct
-0.272391555,0.485372223,0.268187627,0.5,0,0,0.03647267,0.019703468,0,0.774132154,correct
-0.408217042,0.485372223,0.159890571,0.5,0,0,0.061761611,0.016890953,0,0.416368287,correct
-0.472791058,0.485372223,0.108404094,0.5,0,0,0.067552789,0.019334514,0,0.248731529,correct
0.359902081,0,0.359902081,0,0,0,0.060535443,0.008727637,0.807333925,0.214683128,correct
0.272742777,0,0.272742777,0,0,0,0.080288212,0.005637134,0,1,correct
-0.660793365,1,0.339206635,0,0,0.265413487,0.040245324,0.006779912,0,0.961536297,correct
0.515803769,0,0.515803769,0,0,0,0.016676805,0.006657241,0.833986594,0.843402438,correct
0.364305589,0,0.364305589,0,0,0,0.036385054,0.003274453,0.823938884,0.238186961,correct
-0.822824535,1,0.177175465,0,0,0.267857941,0.033202169,0.002859416,0,0.324223139,mistake
0.187878781,0,0.187878781,0,0,0,0.062415821,0.017903171,0,0.667720362,correct
0.466797371,0,0.466797371,0,0,0,0.018439151,0.003923274,0.831418695,0.652909742,correct
-0.722460497,1,0.277539503,0,0.466666667,0.542598141,0.045075063,0.013571581,0,0.347230206,mistake
0.448825418,0,0.448825418,0,0,0,0.017303039,0.004923192,0.827689649,0.586797814,correct
0.386066392,0,0.386066392,0,0,0,0.029871829,0.003757741,0.819471661,0.337215322,mistake
-0.743746574,1,0.256253426,0,0,0.260000987,0.020147626,0.006543283,0,0.658566526,correct
0.184099656,0,0.184099656,0,0,0,0.066697316,0.008370296,0,0.657925153,mistake
0.395224795,0,0.395224795,0,0,0,0.087882379,0.006575097,0.830982744,0.296468932,correct
0.075638971,0,0.075638971,0,0,0,0.09541936,0.003293869,0,0.202443329,mistake
-0.467696078,1,0.532303922,0,1,0,0.494629587,0.022305946,0.831069685,0.419647674,correct
-0.562224755,1,0.437775245,0,0.875,0,0.180890254,0.061804655,0.71889852,0.477165249,correct
0.151289229,0,0.151289229,0,0,0,0.195090909,0.068700934,0,0.33856621,correct
0.471324656,0,0.471324656,0,0,0,0.67359563,1,0,0.202983454,correct
0.738666178,0,0.738666178,0,0,0,1,0.025265971,0.820005877,0.748694642,correct
0.127262091,0,0.127262091,0,0,0,0.125180705,0.018716767,0,0.362796535,mistake
0.545576277,0,0.545576277,0,0,0,0.409309765,0.111808658,0.837650339,0.45894303,correct
1,0,1,0,0,0,1,1,0.824950537,0.936352107,correct
0.572188926,0,0.572188926,0,0,0,0.338894973,0.052595562,0.837701532,0.694456318,correct
0.971124564,0,0.971124564,0,0,0,1,1,1,0.220011609,correct
0.632936781,0,0.632936781,0,0,0,0.173330177,0.853892439,0.836544809,0.302238075,correct
0.388789942,0,0.388789942,0,0,0,0.280962219,1,0,0.267004906,mistake
-0.335892258,1,0.664107742,0,0,1,1,0.036726272,0,0.607418653,mistake
0.124412757,0,0.124412757,0,0,0,0.250362335,0.074857736,0,0.170129311,mistake
0.668372611,0,0.668372611,0,0,0,0.796412315,0.846378838,0.576338712,0.198084626,correct
0.506363143,0,0.506363143,0,0,0,0.796412315,0.846378838,0,0.373293664,mistake
0.46581196,0,0.46581196,0,0,0,0.796412315,0.846378838,0,0.211839134,mistake
1,0,1,0,0,0,0.796412315,0.846378838,1,1,correct
0.983192198,0,0.983192198,0,0,0,0.796412315,0.846378838,1,0.271788512,correct
0.819429955,0,0.819429955,0,0,0,0.796412315,0.846378838,0.816976818,0.457041413,correct
0.536588894,0,0.536588894,0,0,0,0.796412315,0.846378838,0,0.493637489,correct
0.521721087,0,0.521721087,0,0,0,0.796412315,0.846378838,0,0.434441317,mistake
0.552067469,0,0.552067469,0,0,0,0.796412315,0.846378838,0,0.555265435,mistake
0.574524571,0,0.574524571,0,0,0,0.796412315,0.846378838,0,0.644678386,mistake
0.893980141,0,0.893980141,0,0,0,0.796412315,0.846378838,0.760093338,0.834819981,correct
0.714256243,0,0.714256243,0,0,0,0.796412315,0.846378838,0.611468741,0.330772976,correct
0.63209991,0,0.618268813,0,0,0,0.12866846,0.029364145,0.675272965,0.563840017,mistake
0.894320898,0,0.874752095,0,0,0,0.085725377,0.02966471,0.885366952,1,correct
1,0,0.997060026,0,0,0,0.125890317,0.043070121,1,1,correct
1,0,0.982597189,0,0,0,0.108077121,0.050757617,1,1,correct
0.996110084,0,0.974314012,0,0,0,0.115412025,0.045622793,1,1,correct
0.290003613,0,0.28365799,0,0,0,0.238316409,0.051897814,0,0.457032756,correct
0.251548619,0,0.246044437,0,0,0,0.09284181,0.012841775,0,0.542477119,mistake
0.688026494,0,0.672971658,0,0,0,0.297457635,0.065694951,0.738294366,0.418191403,correct
0.842767896,0,0.824327134,0,0,0,1,0.224900592,0,0.946643954,mistake
-0.431665722,0.650146749,0.227926385,0,0.203285329,0,0.189432031,0.033357337,0,0.377642521,correct
0.101960158,0,0.099729149,0,0,0,0.099192266,0.02232349,0,0.14120311,correct
0.63619692,0,0.622276176,0,0,0,0.294756813,0.073697165,0.783390549,0.218780464,correct
-0.3509979,0.751292172,0.407974522,0,0,0.234911082,0.154651581,0.050801784,0,0.528934059,correct
-0.163102689,0.634289511,0.474755703,0,0.19832715,0,0.111282935,0.019704616,0.621077013,0.285606709,correct
-0.7976596,1,0.219794139,0,0.290407613,0.199558849,0.102113407,0.019516168,0,0.168249673,correct
-0.05114544,0.878576688,0.828550371,0,0.274709904,0,0.043451598,0.09308533,0.860479132,0.89056558,correct
-0.375348745,1,0.632864331,0,0.15637333,1,0.098985361,0.034473977,0,0.533710198,correct
1,0,1,0,0,0,0.253599269,0.062337813,1,0.318386666,correct
0.340603897,0,0.33315108,0,0,0,0.250921886,0.099240981,0,0.527464933,correct
0.278704073,0,0.272605697,0,0,0,0.126350755,0.083153928,0.343367636,0.047506615,correct
0.288776312,0,0.282457544,0,0,0,0.382929339,0.049342158,0,0.311813119,correct
0.51324563,0,0.502015207,0,0,0,0.334982408,0.066120636,0.582300802,0.139375499,correct
-0.117994966,0.764878528,0.649465432,0,0.23915921,0,0.459391385,0.135396012,0.614985308,0.290229616,correct
0.543857429,0,0.531957182,0,0,0,0.859475973,0.190182025,0,0.351689441,mistake
0.707388028,0,0.691909538,0,0,0,0.140301886,0.038893314,1,0.255273251,correct
0.834034475,0,0.815784811,0,0,0,1,1,0,0.149041301,mistake
-0.199588558,1,0.804778676,0,1,0,0.599876559,0.102012763,0.779533564,0.371295471,correct
0.302239108,0,0.295625758,0,0,0,0.276199404,0.064143101,0,0.438431449,mistake
-0.329700383,1,0.677513853,0,0.677617763,0,1,0.502362536,0,0.282428296,mistake
0.573903841,0,0.561346144,0,0,0,0.238245368,0.061408952,0.795296008,0.111082435,correct
0.470173189,0,0.459885241,0,0,0,0.268665124,0.079255864,0.555900122,0.117027981,correct
0.308868866,0,0.302110449,0,0,0,0.153218418,0.025684352,0.345685181,0.152721286,correct
-0.234824638,0.585057643,0.355371246,0,0,0.182933523,0.223399166,0.041251324,0,0.406470256,mistake
-0.249210519,0.633429215,0.389671719,0,0,0.198058156,0.184525614,0.111648777,0,0.443391667,correct
-0.402373041,1,0.606431359,0,0.534961392,0,0.193788053,0.056412684,0.921814052,0.109399583,correct
-0.33676743,0.619739391,0.290340832,0,0,0.193777676,0.070039695,0.058860732,0,0.355197667,correct
0.870415208,0,0.85136949,0,0,0,0.047674201,0.051443174,1,0.143665491,mistake
0.693017119,0,0.677853081,0,0,0,0.084805884,0.072271613,0.966456423,0.330718965,correct
0.632229616,0,0.618395682,0,0,0,0.234040928,0.135995282,0.682433116,0.342555009,correct
-0.469721714,0.735391406,0.275947761,0,0,0.229939293,0.159559561,0.029582547,0,0.204647429,correct
0.234279708,0,0.22915339,0,0,0,0.088486906,0.022547401,0,0.492629911,correct
0.148821586,0,0.145565193,0,0,0,0.131759673,0.029311794,0,0.222394378,correct
0.679384722,0,0.664518978,0,0,0,0.129708314,0.050350545,0.961520794,0.279239487,correct
-0.318311327,1,0.688653703,0,0,0.690205355,0.0524149,0.046689743,0,0.71503216,correct
0.692590078,0,0.677435385,0,0,0,0.048775568,0.038712249,1,0.301821305,correct
0.185225607,0,0.181172651,0,0,0,0.190265667,0.069368647,0,0.217633104,correct
0.876991239,0,0.85780163,0,0,0,1,1,0,0.259727205,mistake
-0.617488814,1,0.396022574,0,1,0,0.420702351,0.362822117,0,0.259727205,correct
0.727935532,0,0.685354072,0,0,0,0.057299123,0.006914344,1,0.528282802,correct
0.89075019,0,0.838644691,0,0,0,0.068950824,0.005138227,1,1,correct
-0.590995497,1,0.443575492,0,0,0.387420585,0.116465212,0.012063938,0,0.437516877,mistake
1,0,0.941503803,0,0,0,1,0.965785887,0,1,mistake
-0.159635128,0.871603276,0.721306196,0,0.226531882,0,0.095719523,0.032546257,1,0.431463959,correct
0.922726566,0,0.868750571,0,0,0,0.181260309,0.015261813,1,1,correct
0.598262385,0,0.563266311,0,0,0,0.131676624,0.00951563,0.939719761,0.234065712,correct
0.721094617,0,0.678913324,0,0,0,0.064091561,0.006498494,1,0.382298051,correct
0.982645299,0,0.925164286,0,0,0,0.061077821,0.011995386,1,1,correct
0.61256258,0,0.576729998,0,0,0,0.104136859,0.006536281,0.94075331,0.305457388,mistake
0.70461653,0,0.663399142,0,0,0,0.132425045,0.009864832,1,0.394102151,correct
0.72644536,0,0.683951069,0,0,0,0.150584416,0.02399787,1,0.292681113,correct
-0.226589092,0.577403538,0.364069046,0,0,0.150068631,0.073051818,0.006936509,0,0.261889425,correct
0.685684316,0,0.645574391,0,0,0,0.874418169,0.838249481,0,0.320925217,mistake
0.601540036,0,0.566352232,0,0,0,0.386562094,0.015092036,0.545309695,0.570524617,correct
0.524073051,0,0.49341677,0,0,0,0.195026211,0.015712273,0.537115972,0.543888632,correct
0.170613388,0,0.160633154,0,0,0,0.138543055,0.01253645,0,0.354923274,mistake
0.774788377,0,0.729466203,0,0,0,0.415408057,0.016015913,0.949774254,0.452403105,correct
0.369015881,0,0.347429855,0,0,0,0.766369131,0.013508834,0,0.314544128,correct
0.361191408,0,0.340063084,0,0,0,0.816366823,0.036936563,0,0.217912993,mistake
-0.537091068,1,0.494326717,0,0.614872251,0,1,0.018166246,0,0.538988593,correct
-0.470698517,0.59144508,0.148280636,0,0.153718063,0,0.156775606,0.004923096,0,0.305393005,correct
-0.244404289,0.487072419,0.256964851,0,0.126591346,0,0.1776623,0.006858157,0,0.624932172,mistake
-0.21380215,1,0.798704463,0,0.403509915,0,0.290196054,0.021282632,1,0.473139762,correct
0.40666356,0,0.382875288,0,0,0,0.398713007,0.017636747,0,0.789727294,correct
0.516481621,0,0.48626941,0,0,0,0.050486862,0.0058029,0.525907173,0.692510525,correct
0.510564645,0,0.480698555,0,0,0,0.941243852,0.158284258,0,0.41469731,mistake
0.953374993,0,0.897606182,0,0,0,0.212171021,0.01225363,1,1,correct
0.844735656,0,0.795321833,0,0,0,1,1,0,0.505305087,mistake
0,1,1,0,0.89050464,0,0.378779103,0.011383742,1,0.817397303,correct
